date component trends level seasonal
2013-09-22 -20.53 -18.49 9.81 -13.84
2013-09-23 -21.30 -18.50 9.81 -13.89
2013-09-24 -25.65 -18.51 9.81 -13.93
2013-09-25 -23.27 -18.52 9.81 -13.97
2013-09-26 -22.24 -18.53 9.81 -14.00
2013-09-27 -22.05 -18.54 9.81 -14.03
2013-09-28 -23.64 -18.56 9.81 -14.04
2013-09-29 -16.20 -18.57 9.81 -14.05
2013-09-30 -20.79 -18.58 9.81 -14.06
2013-10-01 -26.03 -18.59 9.81 -14.06
2013-10-02 -21.57 -18.60 9.81 -14.05
2013-10-03 -16.54 -18.61 9.81 -14.04
2013-10-04 -17.92 -18.62 9.81 -14.02
2013-10-05 -20.33 -18.63 9.81 -13.99
2013-10-06 -14.61 -18.64 9.81 -13.96
2013-10-07 -20.27 -18.65 9.81 -13.92
2013-10-08 -25.59 -18.66 9.81 -13.87
2013-10-09 -19.13 -18.68 9.81 -13.82
2013-10-10 -26.10 -18.69 9.81 -13.76
2013-10-11 -22.19 -18.70 9.81 -13.70
2013-10-12 -18.39 -18.71 9.81 -13.63
2013-10-13 -14.82 -18.72 9.81 -13.56
2013-10-14 -15.73 -18.73 9.81 -13.48
2013-10-15 -19.33 -18.74 9.81 -13.40
2013-10-16 -19.19 -18.75 9.81 -13.31
2013-10-17 -21.67 -18.76 9.81 -13.21
2013-10-18 -16.99 -18.77 9.81 -13.11
2013-10-19 -19.00 -18.78 9.81 -13.00
2013-10-20 -18.08 -18.80 9.81 -12.89
2013-10-22 -26.56 -18.81 9.81 -12.66
2013-10-23 -23.93 -18.82 9.81 -12.53
2013-10-24 -22.19 -18.83 9.81 -12.41
2013-10-25 -23.22 -18.84 9.81 -12.27
2013-10-28 -22.72 -18.85 9.81 -11.85
2013-10-30 -17.64 -18.86 9.81 -11.55
2013-10-31 -17.49 -18.87 9.81 -11.39
2013-11-01 -10.78 -18.88 9.81 -11.23
2013-11-02 -21.29 -18.89 9.81 -11.07
2013-11-03 -22.95 -18.91 9.81 -10.91
2013-11-04 -24.84 -18.92 9.81 -10.74
2013-11-05 -15.60 -18.93 9.81 -10.57
2013-11-06 -19.73 -18.94 9.81 -10.39
2013-11-07 -20.61 -18.95 9.81 -10.22
2013-11-08 -20.67 -18.96 9.81 -10.04
2013-11-09 -18.61 -18.97 9.81 -9.86
2013-11-10 -16.64 -18.98 9.81 -9.67
2013-11-11 -14.78 -18.99 9.81 -9.49
2013-11-12 -11.98 -19.00 9.81 -9.30
2013-11-13 -13.96 -19.01 9.81 -9.11
2013-11-14 -20.02 -19.03 9.81 -8.92
2013-11-15 -17.60 -19.04 9.81 -8.73
2013-11-16 -15.09 -19.05 9.81 -8.54
2013-11-17 -16.19 -19.06 9.81 -8.34
2013-11-18 -19.41 -19.07 9.81 -8.15
2013-11-19 -16.84 -19.08 9.81 -7.95
2013-11-20 -20.11 -19.09 9.81 -7.75
2013-11-21 -22.46 -19.10 9.81 -7.56
2013-11-22 -17.24 -19.11 9.81 -7.36
2013-11-23 -19.59 -19.12 9.81 -7.16
2013-11-24 -15.39 -19.13 9.81 -6.96
2013-11-25 -19.36 -19.15 9.81 -6.76
2013-11-26 -16.26 -19.16 9.81 -6.56
2013-11-27 -19.02 -19.17 9.81 -6.37
2013-11-28 -13.08 -19.18 9.81 -6.17
2013-11-29 -13.10 -19.19 9.81 -5.97
2013-11-30 -17.85 -19.20 9.81 -5.77
2013-12-01 -17.06 -19.21 9.81 -5.57
2013-12-02 -14.65 -19.22 9.81 -5.38
2013-12-03 -16.28 -19.23 9.81 -5.18
2013-12-04 -11.77 -19.24 9.81 -4.99
2013-12-05 -15.65 -19.25 9.81 -4.79
2013-12-06 -13.46 -19.27 9.81 -4.60
2013-12-07 -16.15 -19.28 9.81 -4.41
2013-12-08 -10.94 -19.29 9.81 -4.22
2013-12-09 -6.41 -19.30 9.81 -4.03
2013-12-10 -7.72 -19.31 9.81 -3.84
2013-12-11 -11.01 -19.32 9.81 -3.65
2013-12-12 -6.23 -19.33 9.81 -3.47
2013-12-13 -10.54 -19.34 9.81 -3.29
2013-12-14 -10.76 -19.35 9.81 -3.10
2013-12-15 -11.88 -19.36 9.81 -2.92
2013-12-16 -16.88 -19.37 9.81 -2.75
2013-12-17 -12.63 -19.39 9.81 -2.57
2013-12-18 -15.59 -19.40 9.81 -2.39
2013-12-19 -10.21 -19.41 9.81 -2.22
2013-12-20 -13.96 -19.42 9.81 -2.05
2013-12-21 -13.91 -19.43 9.81 -1.88
2013-12-22 -10.45 -19.44 9.81 -1.72
2013-12-23 -16.78 -19.45 9.81 -1.55
2013-12-24 -14.75 -19.46 9.81 -1.39
2013-12-25 -13.82 -19.47 9.81 -1.23
2013-12-26 -12.02 -19.48 9.81 -1.07
2013-12-27 -8.74 -19.49 9.81 -0.92
2013-12-28 -5.47 -19.51 9.81 -0.76
2013-12-29 -12.99 -19.52 9.81 -0.61
2013-12-30 -6.65 -19.53 9.81 -0.46
2013-12-31 -4.72 -19.54 9.81 -0.32
2014-01-01 -12.09 -19.55 9.81 -0.17
2014-01-02 -10.38 -19.56 9.81 -0.03
2014-01-03 -8.19 -19.57 9.81 0.11
2014-01-04 -7.27 -19.58 9.81 0.25
2014-01-05 -7.32 -19.59 9.81 0.38
2014-01-06 -11.76 -19.60 9.81 0.52
2014-01-07 -7.42 -19.61 9.81 0.65
2014-01-08 -7.43 -19.63 9.81 0.78
2014-01-09 -11.93 -19.64 9.81 0.91
2014-01-10 -9.78 -19.65 9.81 1.03
2014-01-11 -10.02 -19.66 9.81 1.15
2014-01-12 -11.71 -19.67 9.81 1.27
2014-01-13 -13.92 -19.68 9.81 1.39
2014-01-14 -12.31 -19.69 9.81 1.51
2014-01-15 -14.03 -19.70 9.81 1.62
2014-01-16 -14.05 -19.71 9.81 1.74
2014-01-17 -11.40 -19.72 9.81 1.85
2014-01-18 -18.50 -19.74 9.81 1.95
2014-01-19 -15.24 -19.75 9.81 2.06
2014-01-20 -10.03 -19.70 9.81 2.17
2014-01-21 -12.36 -19.65 9.81 2.27
2014-01-22 -12.69 -19.60 9.81 2.37
2014-01-23 -11.11 -19.55 9.81 2.47
2014-01-24 -8.84 -19.50 9.81 2.57
2014-01-25 -6.93 -19.45 9.81 2.67
2014-01-26 -6.00 -19.40 9.81 2.77
2014-01-27 -12.50 -19.36 9.81 2.86
2014-01-28 -8.96 -19.31 9.81 2.95
2014-01-29 -10.22 -19.26 9.81 3.04
2014-01-30 -8.36 -19.21 9.81 3.14
2014-01-31 -6.60 -19.16 9.81 3.23
2014-02-01 -5.64 -19.11 9.81 3.31
2014-02-02 -7.31 -19.06 9.81 3.40
2014-02-03 -3.74 -19.01 9.81 3.49
2014-02-04 0.03 -18.97 9.81 3.57
2014-02-05 -0.59 -18.92 9.81 3.66
2014-02-06 7.07 -18.87 9.81 3.74
2014-02-07 0.84 -18.82 9.81 3.83
2014-02-08 -1.84 -18.77 9.81 3.91
2014-02-09 1.90 -18.72 9.81 3.99
2014-02-10 0.77 -18.67 9.81 4.07
2014-02-11 -1.25 -18.62 9.81 4.16
2014-02-12 -3.88 -18.57 9.81 4.24
2014-02-13 -8.03 -18.53 9.81 4.32
2014-02-14 -8.99 -18.48 9.81 4.40
2014-02-15 -7.45 -18.43 9.81 4.48
2014-02-16 -1.02 -18.38 9.81 4.56
2014-02-17 -9.10 -18.33 9.81 4.64
2014-02-18 -13.73 -18.28 9.81 4.72
2014-02-19 -10.39 -18.23 9.81 4.80
2014-02-20 -6.14 -18.18 9.81 4.88
2014-02-21 -1.45 -18.14 9.81 4.96
2014-02-22 -3.07 -18.09 9.81 5.04
2014-02-23 -5.90 -18.04 9.81 5.12
2014-02-24 -10.05 -17.99 9.81 5.20
2014-02-25 -9.91 -17.94 9.81 5.28
2014-02-26 -5.97 -17.89 9.81 5.36
2014-02-27 -9.00 -17.84 9.81 5.45
2014-02-28 -6.35 -17.79 9.81 5.53
2014-03-01 -6.34 -17.75 9.81 5.61
2014-03-02 -3.55 -17.70 9.81 5.69
2014-03-03 -5.87 -17.65 9.81 5.78
2014-03-04 -6.12 -17.60 9.81 5.86
2014-03-05 -0.24 -17.55 9.81 5.95
2014-03-06 -7.67 -17.50 9.81 6.03
2014-03-07 -8.20 -17.45 9.81 6.12
2014-03-08 -6.04 -17.40 9.81 6.21
2014-03-09 48.40 -17.35 30.02 6.29
2014-03-10 51.50 -17.31 30.02 6.38
2014-03-11 60.76 -17.26 30.02 6.47
2014-03-12 16.72 -17.21 30.02 6.56
2014-03-13 17.32 -17.16 30.02 6.65
2014-03-14 12.87 -17.11 30.02 6.74
2014-03-15 23.17 -17.06 30.02 6.83
2014-03-16 7.92 -17.01 30.02 6.92
2014-03-17 22.68 -16.96 30.02 7.01
2014-03-18 11.51 -16.92 30.02 7.10
2014-03-19 22.07 -16.87 30.02 7.20
2014-03-20 18.66 -16.82 30.02 7.29
2014-03-21 19.95 -16.77 30.02 7.39
2014-03-22 16.73 -16.72 30.02 7.48
2014-03-23 14.20 -16.67 30.02 7.57
2014-03-24 19.63 -16.62 30.02 7.67
2014-03-25 7.38 -16.57 30.02 7.77
2014-03-26 17.20 -16.52 30.02 7.86
2014-03-27 19.30 -16.48 30.02 7.96
2014-03-28 22.17 -16.43 30.02 8.06
2014-03-29 29.83 -16.38 30.02 8.15
2014-03-30 22.65 -16.33 30.02 8.25
2014-03-31 23.49 -16.28 30.02 8.35
2014-04-01 17.76 -16.23 30.02 8.44
2014-04-02 27.05 -16.18 30.02 8.54
2014-04-03 14.41 -16.13 30.02 8.64
2014-04-04 25.99 -16.09 30.02 8.73
2014-04-05 19.50 -16.04 30.02 8.83
2014-04-06 18.90 -15.99 30.02 8.92
2014-04-07 16.86 -15.94 30.02 9.02
2014-04-08 16.21 -15.89 30.02 9.12
2014-04-10 22.02 -15.84 30.02 9.30
2014-04-11 32.95 -15.79 30.02 9.40
2014-04-12 19.44 -15.74 30.02 9.49
2014-04-13 18.66 -15.70 30.02 9.58
2014-04-14 28.14 -15.65 30.02 9.67
2014-04-15 33.08 -15.60 30.02 9.76
2014-04-16 25.91 -15.55 30.02 9.85
2014-04-17 24.78 -15.50 30.02 9.93
2014-04-18 20.75 -15.45 30.02 10.02
2014-04-19 22.06 -15.40 30.02 10.10
2014-04-20 19.26 -15.35 30.02 10.19
2014-04-21 27.72 -15.30 30.02 10.27
2014-04-22 13.54 -15.26 30.02 10.34
2014-04-23 34.66 -15.21 30.02 10.42
2014-04-24 23.78 -15.16 30.02 10.50
2014-04-25 17.52 -15.11 30.02 10.57
2014-04-26 23.69 -15.06 30.02 10.64
2014-04-27 28.44 -15.01 30.02 10.71
2014-04-28 37.63 -14.96 30.02 10.77
2014-04-29 35.34 -14.91 30.02 10.84
2014-04-30 25.39 -14.87 30.02 10.90
2014-05-01 31.73 -14.82 30.02 10.96
2014-05-02 21.08 -14.77 30.02 11.01
2014-05-03 20.71 -14.72 30.02 11.06
2014-05-04 18.78 -14.67 30.02 11.11
2014-05-05 31.14 -14.62 30.02 11.16
2014-05-06 23.66 -14.57 30.02 11.20
2014-05-07 18.63 -14.52 30.02 11.24
2014-05-08 27.68 -14.48 30.02 11.28
2014-05-09 24.58 -14.43 30.02 11.31
2014-05-10 37.91 -14.38 30.02 11.34
2014-05-11 24.32 -14.33 30.02 11.36
2014-05-12 25.15 -14.28 30.02 11.38
2014-05-13 24.87 -14.23 30.02 11.40
2014-05-14 22.33 -14.18 30.02 11.41
2014-05-15 28.16 -14.13 30.02 11.42
2014-05-16 31.82 -14.08 30.02 11.43
2014-05-17 24.85 -14.04 30.02 11.43
2014-05-18 32.35 -13.99 30.02 11.42
2014-05-19 34.09 -13.94 30.02 11.41
2014-05-20 28.93 -13.89 30.02 11.40
2014-05-21 44.64 -13.84 30.02 11.38
2014-05-22 32.00 -13.79 30.02 11.36
2014-05-23 19.46 -13.74 30.02 11.34
2014-05-24 19.61 -13.69 30.02 11.30
2014-05-25 33.93 -13.65 30.02 11.27
2014-05-26 43.36 -13.60 30.02 11.23
2014-05-27 35.98 -13.55 30.02 11.18
2014-05-28 35.22 -13.50 30.02 11.13
2014-05-29 37.78 -13.50 30.02 11.07
2014-05-30 28.03 -13.51 30.02 11.01
2014-05-31 29.76 -13.51 30.02 10.94
2014-06-01 31.23 -13.52 30.02 10.87
2014-06-02 32.75 -13.53 30.02 10.79
2014-06-03 25.67 -13.53 30.02 10.71
2014-06-04 31.81 -13.54 30.02 10.62
2014-06-05 39.58 -13.55 30.02 10.53
2014-06-06 26.87 -13.55 30.02 10.43
2014-06-07 31.53 -13.56 30.02 10.32
2014-06-08 28.30 -13.57 30.02 10.21
2014-06-09 28.99 -13.57 30.02 10.10
2014-06-10 42.50 -13.58 30.02 9.98
2014-06-11 43.26 -13.58 30.02 9.85
2014-06-12 20.88 -13.59 27.18 9.72
2014-06-13 24.15 -13.60 27.18 9.58
2014-06-14 22.13 -13.60 27.18 9.44
2014-06-15 21.84 -13.61 27.18 9.29
2014-06-16 19.71 -13.62 27.18 9.14
2014-06-17 18.74 -13.62 27.18 8.98
2014-06-18 19.74 -13.63 27.18 8.82
2014-06-19 24.49 -13.64 27.18 8.65
2014-06-20 23.58 -13.64 27.18 8.48
2014-06-21 20.88 -13.65 27.18 8.30
2014-06-22 21.54 -13.66 27.18 8.11
2014-06-23 17.24 -13.66 27.18 7.92
2014-06-24 24.09 -13.67 27.18 7.73
2014-06-25 12.91 -13.68 27.18 7.53
2014-06-26 19.07 -13.68 27.18 7.33
2014-06-27 15.25 -13.69 27.18 7.12
2014-06-28 16.56 -13.70 27.18 6.90
2014-06-29 17.63 -13.70 27.18 6.69
2014-06-30 21.88 -13.71 27.18 6.46
2014-07-01 27.94 -13.71 27.18 6.24
2014-07-02 21.40 -13.72 27.18 6.01
2014-07-03 21.71 -13.73 27.18 5.77
2014-07-04 13.01 -13.73 27.18 5.53
2014-07-05 8.66 -13.74 27.18 5.29
2014-07-06 15.75 -13.75 27.18 5.04
2014-07-07 27.04 -13.75 27.18 4.79
2014-07-08 23.21 -13.76 27.18 4.53
2014-07-09 28.92 -13.77 27.18 4.27
2014-07-10 14.07 -13.77 27.18 4.01
2014-07-11 32.31 -13.78 27.18 3.74
2014-07-13 -17.37 -13.79 25.22 3.20
2014-07-14 16.76 -13.79 25.22 2.93
2014-07-15 14.58 -13.80 25.22 2.65
2014-07-16 10.81 -13.81 25.22 2.37
2014-07-17 14.08 -13.81 25.22 2.09
2014-07-18 19.98 -13.82 25.22 1.80
2014-07-19 27.79 -13.83 25.22 1.51
2014-07-20 5.60 -13.83 25.22 1.23
2014-07-21 3.96 -13.84 25.22 0.93
2014-07-22 2.66 -13.85 25.22 0.64
2014-07-23 1.42 -13.85 25.22 0.35
2014-07-24 11.41 -13.86 25.22 0.05
2014-07-31 10.17 -13.86 25.22 -2.04
2014-08-01 17.23 -13.87 25.22 -2.35
2014-08-02 10.14 -13.88 25.22 -2.65
2014-08-03 4.06 -13.88 25.22 -2.95
2014-08-04 2.32 -13.89 25.22 -3.25
2014-08-05 5.58 -13.90 25.22 -3.55
2014-08-06 10.93 -13.90 25.22 -3.84
2014-08-08 12.32 -13.91 25.22 -4.44
2014-08-12 1.02 -13.92 25.22 -5.60
2014-08-13 -3.23 -13.92 25.22 -5.89
2014-08-14 -6.27 -13.93 25.22 -6.18
2014-08-15 -6.80 -13.94 25.22 -6.46
2014-08-16 -9.54 -13.94 25.22 -6.74
2014-08-17 -8.33 -13.95 25.22 -7.01
2014-08-18 -4.26 -13.96 25.22 -7.29
2014-08-19 -8.34 -13.96 25.22 -7.56
2014-08-20 -3.33 -13.97 25.22 -7.83
2014-08-21 1.35 -13.98 25.22 -8.09
2014-08-22 -2.77 -13.98 25.22 -8.35
2014-08-23 8.23 -13.99 25.22 -8.61
2014-08-24 -1.50 -13.99 25.22 -8.86
2014-08-25 -4.06 -14.00 25.22 -9.11
2014-08-26 -4.99 -14.01 25.22 -9.35
2014-08-27 1.66 -14.01 25.22 -9.60
2014-08-28 1.86 -14.02 25.22 -9.83
2014-08-29 -2.24 -14.03 25.22 -10.06
2014-08-30 -5.71 -14.03 25.22 -10.29
2014-08-31 -3.46 -14.04 25.22 -10.51
2014-09-01 9.61 -14.05 27.28 -10.73
2014-09-02 -3.85 -14.05 27.28 -10.94
2014-09-03 3.22 -14.06 27.28 -11.14
2014-09-04 0.01 -14.07 27.28 -11.34
2014-09-05 11.27 -14.07 27.28 -11.54
2014-09-06 1.19 -14.08 27.28 -11.73
2014-09-07 3.95 -14.09 27.28 -11.91
2014-09-08 -11.11 -14.09 27.28 -12.09
2014-09-09 5.29 -14.10 27.87 -12.26
2014-09-10 -0.84 -14.11 27.87 -12.43
2014-09-11 5.38 -14.11 27.87 -12.59
2014-09-12 -2.00 -14.12 27.87 -12.74
2014-09-13 -1.96 -14.12 27.87 -12.89
2014-09-14 10.37 -14.13 28.09 -13.03
2014-09-15 3.03 -14.14 28.09 -13.17
2014-09-16 22.93 -14.14 28.09 -13.29
2014-09-17 0.27 -14.15 28.09 -13.42
2014-09-18 -2.32 -14.16 28.09 -13.53
2014-09-19 1.49 -14.16 28.09 -13.64
2014-09-20 4.41 -14.17 28.09 -13.74
2014-09-21 1.72 -14.18 28.09 -13.84
2014-09-22 -1.95 -14.18 28.09 -13.92
2014-09-23 6.95 -14.19 28.09 -14.01
2014-09-24 -3.62 -14.20 28.09 -14.08
2014-09-25 1.58 -14.20 28.09 -14.15
2014-09-26 -0.62 -14.21 28.09 -14.21
2014-09-27 -8.84 -14.22 28.09 -14.27
2014-09-28 -4.71 -14.22 28.09 -14.31
2014-09-29 -2.85 -14.23 28.09 -14.35
2014-09-30 -0.18 -14.24 28.09 -14.39
2014-10-01 4.35 -14.24 28.09 -14.41
2014-10-02 19.27 -14.25 28.09 -14.44
2014-10-03 -1.84 -14.25 28.09 -14.45
2014-10-04 -5.56 -14.26 28.09 -14.46
2014-10-05 -5.19 -14.27 28.09 -14.46
2014-10-06 -5.92 -14.27 28.09 -14.45
2014-10-07 -2.65 -14.28 28.09 -14.44
2014-10-08 -2.36 -14.29 28.09 -14.42
2014-10-09 -1.12 -14.29 28.09 -14.39
2014-10-10 3.21 -14.30 28.09 -14.36
2014-10-11 6.35 -14.31 28.09 -14.32
2014-10-12 8.65 -14.31 28.09 -14.27
2014-10-13 -2.14 -14.32 28.09 -14.22
2014-10-14 -3.89 -14.33 28.09 -14.16
2014-10-15 -4.00 -14.33 28.09 -14.09
2014-10-16 -0.53 -14.34 28.09 -14.02
2014-10-17 2.33 -14.35 28.09 -13.95
2014-10-18 15.37 -14.35 28.09 -13.86
2014-10-19 10.96 -14.36 28.09 -13.78
2014-10-20 0.18 -14.37 28.09 -13.68
2014-10-21 -0.38 -14.37 28.09 -13.58
2014-10-22 3.29 -14.38 28.09 -13.48
2014-10-23 0.37 -14.39 28.09 -13.37
2014-10-24 -3.42 -14.39 28.09 -13.25
2014-10-25 2.06 -14.40 28.09 -13.13
2014-10-26 13.25 -14.40 28.09 -13.00
2014-10-27 10.35 -14.49 28.09 -12.87
2014-10-28 4.48 -14.57 28.09 -12.73
2014-10-29 0.20 -14.65 28.09 -12.59
2014-10-30 -2.61 -14.73 28.09 -12.45
2014-10-31 4.72 -14.82 28.09 -12.30
2014-11-01 -2.29 -14.90 28.09 -12.14
2014-11-02 -0.84 -14.98 28.09 -11.98
2014-11-03 11.51 -15.06 28.09 -11.82
2014-11-04 -0.38 -15.15 28.09 -11.65
2014-11-05 6.53 -15.23 28.09 -11.48
2014-11-06 -1.85 -15.31 28.09 -11.31
2014-11-07 -2.20 -15.39 28.09 -11.13
2014-11-08 -3.78 -15.48 28.09 -10.95
2014-11-09 0.20 -15.56 28.09 -10.76
2014-11-10 3.33 -15.64 28.09 -10.57
2014-11-11 2.55 -15.72 28.09 -10.38
2014-11-12 4.87 -15.80 28.09 -10.19
2014-11-13 4.16 -15.89 28.09 -9.99
2014-11-14 1.33 -15.97 28.09 -9.79
2014-11-15 6.79 -16.05 28.09 -9.59
2014-11-16 5.47 -16.13 28.09 -9.39
2014-11-17 5.30 -16.22 28.09 -9.18
2014-11-19 10.10 -16.30 28.09 -8.77
2014-11-20 14.07 -16.38 28.09 -8.55
2014-11-21 5.52 -16.46 28.09 -8.34
2014-11-22 8.29 -16.55 28.09 -8.13
2014-11-23 -1.55 -16.63 28.09 -7.91
2014-11-24 -3.84 -16.71 28.09 -7.70
2014-11-25 3.86 -16.79 28.09 -7.48
2014-11-27 11.23 -16.88 28.09 -7.04
2014-11-28 8.71 -16.96 28.09 -6.82
2014-11-29 8.20 -17.04 28.09 -6.60
2014-12-01 1.61 -17.12 28.09 -6.16
2014-12-02 4.52 -17.21 28.09 -5.94
2014-12-03 9.27 -17.29 28.09 -5.72
2014-12-04 11.77 -17.37 28.09 -5.50
2014-12-05 12.95 -17.45 28.09 -5.28
2014-12-06 3.60 -17.53 28.09 -5.07
2014-12-07 14.25 -17.62 28.09 -4.85
2014-12-08 4.61 -17.70 28.09 -4.63
2014-12-09 9.52 -17.78 28.09 -4.41
2014-12-10 5.55 -17.86 28.09 -4.20
2014-12-11 6.44 -17.95 28.09 -3.98
2014-12-12 3.25 -18.03 28.09 -3.77
2014-12-13 11.82 -18.11 28.09 -3.56
2014-12-14 3.56 -18.19 27.12 -3.35
2014-12-15 7.51 -18.28 27.12 -3.14
2014-12-16 1.99 -18.36 27.12 -2.93
2014-12-17 2.55 -18.44 27.12 -2.73
2014-12-19 5.82 -18.52 27.12 -2.32
2014-12-20 4.07 -18.61 27.12 -2.12
2014-12-21 6.08 -18.69 27.12 -1.92
2014-12-22 5.60 -18.77 27.12 -1.72
2014-12-23 3.98 -18.85 27.12 -1.53
2014-12-24 7.96 -18.94 27.12 -1.34
2014-12-25 3.99 -19.02 27.12 -1.15
2014-12-26 3.13 -19.10 27.12 -0.96
2014-12-27 7.22 -19.18 27.12 -0.78
2014-12-28 14.94 -19.26 27.12 -0.59
2014-12-29 12.35 -19.35 27.12 -0.41
2014-12-30 12.67 -19.43 27.12 -0.24
2014-12-31 9.84 -19.51 27.12 -0.06
2015-01-01 4.88 -19.59 25.88 0.11
2015-01-02 -10.10 -19.68 25.88 0.28
2015-01-03 10.40 -19.76 25.88 0.45
2015-01-04 10.60 -19.84 25.88 0.61
2015-01-05 17.05 -19.92 25.88 0.78
2015-01-06 5.04 -20.01 24.11 0.94
2015-01-07 3.24 -20.09 23.07 1.09
2015-01-09 5.12 -20.17 23.07 1.40
2015-01-10 -22.10 -20.25 20.15 1.55
2015-01-11 9.23 -20.34 20.15 1.69
2015-01-12 -1.33 -20.42 20.15 1.83
2015-01-13 -1.00 -20.50 20.15 1.97
2015-01-14 1.09 -20.58 20.15 2.11
2015-01-15 -2.18 -20.67 20.15 2.25
2015-01-16 -18.48 -20.75 20.15 2.38
2015-01-17 1.43 -20.83 20.15 2.51
2015-01-18 1.12 -20.91 20.15 2.63
2015-01-19 0.69 -20.99 20.15 2.76
2015-01-20 -21.66 -21.08 20.15 2.88
2015-01-21 -5.83 -21.16 20.15 3.00
2015-01-22 -3.35 -21.24 20.15 3.12
2015-01-23 0.49 -21.20 20.15 3.23
2015-01-24 -0.65 -21.16 20.15 3.34
2015-01-25 4.19 -21.12 20.15 3.45
2015-01-26 4.59 -21.08 20.15 3.56
2015-01-27 3.55 -21.03 20.15 3.66
2015-01-28 3.01 -20.99 20.15 3.77
2015-01-29 -1.78 -20.95 20.15 3.87
2015-01-30 -1.15 -20.91 20.15 3.96
2015-01-31 -0.46 -20.87 20.15 4.06
2015-02-01 7.38 -20.83 20.15 4.15
2015-02-02 7.54 -20.79 20.15 4.24
2015-02-03 -0.41 -20.74 20.15 4.33
2015-02-04 -2.64 -20.70 20.15 4.42
2015-02-05 2.06 -20.66 20.15 4.51
2015-02-06 2.27 -20.62 20.15 4.59
2015-02-07 0.57 -20.58 20.15 4.68
2015-02-08 0.09 -20.54 20.15 4.76
2015-02-09 0.58 -20.50 20.15 4.84
2015-02-10 -2.36 -20.46 20.15 4.92
2015-02-11 -0.02 -20.41 20.15 4.99
2015-02-12 8.28 -20.37 20.15 5.07
2015-02-13 4.88 -20.33 20.15 5.14
2015-02-14 5.37 -20.29 20.15 5.21
2015-02-15 -0.08 -20.25 20.15 5.29
2015-02-16 12.41 -20.21 20.15 5.36
2015-02-17 7.32 -20.17 20.15 5.43
2015-02-18 4.70 -20.12 20.15 5.49
2015-02-19 6.94 -20.08 20.15 5.56
2015-02-20 5.53 -20.04 20.15 5.63
2015-02-21 -24.52 -20.00 20.15 5.70
2015-02-22 3.72 -19.96 20.15 5.76
2015-02-23 0.69 -19.92 20.15 5.83
2015-02-24 6.76 -19.88 20.15 5.89
2015-02-25 4.69 -19.84 20.15 5.95
2015-02-26 11.52 -19.79 22.47 6.02
2015-02-27 10.73 -19.75 22.47 6.08
2015-02-28 6.99 -19.71 22.47 6.14
2015-03-01 11.82 -19.67 22.47 6.20
2015-03-02 14.97 -19.63 22.47 6.27
2015-03-03 13.76 -19.59 22.47 6.33
2015-03-04 15.51 -19.55 22.47 6.39
2015-03-05 8.54 -19.50 22.47 6.45
2015-03-06 15.25 -19.46 22.47 6.51
2015-03-07 13.86 -19.42 22.47 6.57
2015-03-08 7.33 -19.38 22.47 6.64
2015-03-09 8.91 -19.34 22.47 6.70
2015-03-10 7.90 -19.30 22.47 6.76
2015-03-11 11.58 -19.26 22.47 6.82
2015-03-12 9.89 -19.22 22.47 6.88
2015-03-13 8.99 -19.17 22.47 6.95
2015-03-14 3.93 -19.13 22.47 7.01
2015-03-15 11.74 -19.09 22.47 7.07
2015-03-16 3.27 -19.05 22.47 7.14
2015-03-17 12.10 -19.01 22.47 7.20
2015-03-18 10.72 -18.97 22.47 7.26
2015-03-19 15.36 -18.93 22.47 7.33
2015-03-20 9.56 -18.88 22.47 7.39
2015-03-21 8.79 -18.84 22.47 7.46
2015-03-22 2.03 -18.80 22.47 7.52
2015-03-23 22.79 -18.76 22.47 7.59
2015-03-24 16.50 -18.72 22.47 7.65
2015-03-25 15.02 -18.68 22.47 7.72
2015-03-26 15.51 -18.64 22.47 7.79
2015-03-27 11.20 -18.59 22.47 7.85
2015-03-28 21.49 -18.55 22.47 7.92
2015-03-29 10.60 -18.51 22.47 7.99
2015-03-30 13.75 -18.47 22.47 8.06
2015-03-31 13.64 -18.43 22.47 8.13
2015-04-01 11.87 -18.39 22.47 8.19
2015-04-02 22.28 -18.35 22.47 8.26
2015-04-03 16.73 -18.31 22.47 8.33
2015-04-04 23.58 -18.26 22.47 8.40
2015-04-05 23.72 -18.22 22.47 8.47
2015-04-06 13.49 -18.18 22.47 8.54
2015-04-08 17.04 -18.14 22.47 8.68
2015-04-09 15.41 -18.10 22.47 8.75
2015-04-10 16.57 -18.06 22.47 8.81
2015-04-11 11.54 -18.02 22.47 8.88
2015-04-12 7.19 -17.97 22.47 8.95
2015-04-13 4.97 -17.93 22.47 9.02
2015-04-14 9.35 -17.89 22.47 9.09
2015-04-15 12.75 -17.85 22.47 9.15
2015-04-16 18.37 -17.81 22.47 9.22
2015-04-17 15.64 -17.77 22.47 9.29
2015-04-18 28.92 -17.73 22.47 9.35
2015-04-19 23.23 -17.69 22.47 9.42
2015-04-20 14.96 -17.64 22.47 9.48
2015-04-21 15.59 -17.60 22.47 9.55
2015-04-22 18.23 -17.56 22.47 9.61
2015-04-23 24.75 -17.52 22.47 9.67
2015-04-24 12.78 -17.48 22.47 9.73
2015-04-25 13.27 -17.44 22.47 9.79
2015-04-26 22.13 -17.40 22.47 9.84
2015-04-27 5.24 -17.35 22.47 9.90
2015-04-28 12.72 -17.31 22.47 9.95
2015-04-29 21.47 -17.27 22.47 10.01
