date component trends level seasonal
2008-02-17 -8.45 -4.84 -3.79 0.50
2008-02-18 -9.52 -4.84 -3.79 0.51
2008-02-19 -9.33 -4.85 -3.79 0.53
2008-02-20 -7.81 -4.85 -3.79 0.54
2008-02-21 -8.03 -4.86 -3.79 0.56
2008-02-22 -9.11 -4.86 -3.79 0.57
2008-02-23 -7.76 -4.87 -3.79 0.59
2008-02-24 -7.07 -4.88 -3.79 0.60
2008-02-25 -8.14 -4.88 -3.79 0.62
2008-02-26 -8.83 -4.89 -3.79 0.63
2008-02-27 -8.76 -4.89 -3.79 0.65
2008-02-28 -9.10 -4.90 -3.79 0.66
2008-02-29 -9.60 -4.90 -3.79 0.68
2008-03-01 -8.40 -4.91 -3.79 0.69
2008-03-02 -8.43 -4.92 -3.79 0.70
2008-03-03 -8.60 -4.92 -3.79 0.71
2008-03-04 -7.81 -4.93 -3.79 0.73
2008-03-05 -8.65 -4.93 -3.79 0.74
2008-03-06 -8.84 -4.94 -3.79 0.75
2008-03-07 -7.80 -4.94 -3.79 0.76
2008-03-08 -8.12 -4.95 -3.79 0.77
2008-03-09 -8.11 -4.96 -3.79 0.78
2008-03-10 -8.18 -4.96 -3.79 0.79
2008-03-11 -8.11 -4.97 -3.79 0.80
2008-03-12 -8.06 -4.97 -3.79 0.81
2008-03-13 -7.57 -4.98 -3.79 0.82
2008-03-14 -7.15 -4.98 -3.79 0.83
2008-03-15 -6.30 -4.99 -3.79 0.83
2008-03-16 -7.29 -5.00 -3.79 0.84
2008-03-17 -8.12 -5.00 -3.79 0.85
2008-03-18 -7.35 -5.01 -3.79 0.86
2008-03-19 -8.20 -5.01 -3.79 0.86
2008-03-20 -7.81 -5.02 -3.79 0.87
2008-03-21 -5.86 -5.02 -3.79 0.87
2008-03-22 -6.89 -5.03 -3.79 0.88
2008-03-23 -7.17 -5.04 -3.79 0.88
2008-03-24 -7.81 -5.04 -3.79 0.88
2008-03-25 -7.23 -5.05 -3.79 0.89
2008-03-26 -8.41 -5.05 -3.79 0.89
2008-03-27 -6.15 -5.06 -3.79 0.89
2008-03-28 -7.52 -5.06 -3.79 0.89
2008-03-29 -8.37 -5.07 -3.79 0.89
2008-03-30 -10.13 -5.08 -3.79 0.89
2008-03-31 -8.24 -5.08 -3.79 0.89
2008-04-01 -8.84 -5.09 -3.79 0.89
2008-04-02 -7.97 -5.09 -3.79 0.89
2008-04-03 -7.95 -5.10 -3.79 0.89
2008-04-04 -8.06 -5.10 -3.79 0.89
2008-04-05 -7.51 -5.11 -3.79 0.89
2008-04-06 -7.67 -5.12 -3.79 0.89
2008-04-07 -7.26 -5.12 -3.79 0.88
2008-04-08 -7.72 -5.13 -3.79 0.88
2008-04-09 -6.87 -5.13 -3.79 0.87
2008-04-10 -7.31 -5.14 -3.79 0.87
2008-04-11 -6.50 -5.14 -3.79 0.86
2008-04-12 -6.08 -5.15 -3.79 0.86
2008-04-13 -6.50 -5.16 -3.79 0.85
2008-04-14 -6.90 -5.16 -3.79 0.85
2008-04-15 -8.03 -5.17 -3.79 0.84
2008-04-16 -7.01 -5.17 -3.79 0.83
2008-04-17 -7.90 -5.18 -3.79 0.82
2008-04-18 -7.68 -5.18 -3.79 0.81
2008-04-19 -8.01 -5.19 -3.79 0.81
2008-04-20 -8.38 -5.20 -3.79 0.80
2008-04-21 -9.07 -5.20 -3.79 0.79
2008-04-22 -8.40 -5.21 -3.79 0.78
2008-04-23 -7.97 -5.21 -3.79 0.77
2008-04-24 -7.82 -5.22 -3.79 0.76
2008-04-25 -6.87 -5.22 -3.79 0.74
2008-04-26 -7.17 -5.23 -3.79 0.73
2008-04-27 -7.89 -5.24 -3.79 0.72
2008-04-28 -5.68 -5.24 -3.79 0.71
2008-04-29 -9.34 -5.25 -3.79 0.70
2008-04-30 -8.73 -5.25 -3.79 0.68
2008-05-01 -8.95 -5.26 -3.79 0.67
2008-05-02 -8.40 -5.26 -3.79 0.66
2008-05-03 -10.17 -5.27 -3.79 0.64
2008-05-04 -6.13 -5.28 -3.79 0.63
2008-05-05 -6.73 -5.28 -3.79 0.61
2008-05-06 -6.86 -5.29 -3.79 0.60
2008-05-07 -7.69 -5.29 -3.79 0.58
2008-05-08 -8.64 -5.30 -3.79 0.57
2008-05-09 -9.01 -5.30 -3.79 0.55
2008-05-10 -9.74 -5.31 -3.79 0.54
2008-05-11 -10.51 -5.32 -3.79 0.52
2008-05-12 -8.08 -5.32 -3.79 0.51
2008-05-13 -9.29 -5.33 -3.79 0.49
2008-05-14 -7.21 -5.33 -3.79 0.47
2008-05-15 -7.23 -5.34 -3.79 0.46
2008-05-16 -10.14 -5.34 -3.79 0.44
2008-05-17 -8.87 -5.35 -3.79 0.42
2008-05-18 -8.99 -5.36 -3.79 0.41
2008-05-19 -8.34 -5.36 -3.79 0.39
2008-05-20 -7.68 -5.37 -3.79 0.37
2008-05-21 -6.12 -5.37 -3.79 0.36
2008-05-22 -7.84 -5.38 -3.79 0.34
2008-05-23 -7.41 -5.38 -3.79 0.32
2008-05-24 -9.62 -5.39 -3.79 0.30
2008-05-25 -8.80 -5.40 -3.79 0.29
2008-05-26 -9.10 -5.40 -3.79 0.27
2008-05-27 -8.72 -5.41 -3.79 0.25
2008-05-28 -9.00 -5.41 -3.79 0.23
2008-05-29 -8.43 -5.42 -3.79 0.22
2008-05-30 -8.91 -5.42 -3.79 0.20
2008-05-31 -10.23 -5.43 -3.79 0.18
2008-06-02 -7.85 -5.44 -3.79 0.15
2008-06-03 -9.88 -5.44 -3.79 0.13
2008-06-04 -9.08 -5.45 -3.79 0.11
2008-06-05 -8.68 -5.45 -3.79 0.10
2008-06-06 -6.92 -5.46 -3.79 0.08
2008-06-07 -8.59 -5.46 -3.79 0.06
2008-06-08 -9.14 -5.47 -3.79 0.05
2008-06-09 -11.89 -5.48 -3.79 0.03
2008-06-10 -10.14 -5.48 -3.79 0.02
2008-06-11 -10.28 -5.49 -3.79 -0.00
2008-06-12 -10.10 -5.49 -3.79 -0.02
2008-06-13 -9.90 -5.50 -3.79 -0.03
2008-06-14 -8.77 -5.50 -3.79 -0.05
2008-06-15 -11.85 -5.51 -3.79 -0.06
2008-06-16 -10.87 -5.52 -3.79 -0.08
2008-06-17 -10.62 -5.52 -3.79 -0.09
2008-06-18 -9.98 -5.53 -3.79 -0.11
2008-06-19 -8.71 -5.53 -3.79 -0.12
2008-06-20 -9.22 -5.54 -3.79 -0.14
2008-06-21 -8.91 -5.54 -3.79 -0.15
2008-06-22 -8.72 -5.55 -3.79 -0.16
2008-06-23 -10.41 -5.56 -3.79 -0.18
2008-06-24 -11.30 -5.56 -3.79 -0.19
2008-06-25 -12.04 -5.57 -3.79 -0.20
2008-06-26 -11.36 -5.57 -3.79 -0.21
2008-06-27 -11.78 -5.58 -3.79 -0.23
2008-06-28 -8.38 -5.58 -3.79 -0.24
2008-06-29 -7.87 -5.59 -3.79 -0.25
2008-06-30 -7.93 -5.60 -3.79 -0.26
2008-07-01 -10.57 -5.60 -3.79 -0.27
2008-07-02 -10.90 -5.61 -3.79 -0.28
2008-07-03 -10.48 -5.61 -3.79 -0.29
2008-07-04 -9.07 -5.62 -3.79 -0.30
2008-07-05 -10.41 -5.62 -3.79 -0.31
2008-07-06 -10.78 -5.63 -3.79 -0.32
2008-07-07 -11.22 -5.64 -3.79 -0.33
2008-07-08 -10.30 -5.64 -3.79 -0.34
2008-07-09 -9.45 -5.65 -3.79 -0.35
2008-07-10 -11.88 -5.65 -3.79 -0.36
2008-07-11 -12.22 -5.66 -3.79 -0.36
2008-07-12 -10.34 -5.66 -3.79 -0.37
2008-07-13 -12.03 -5.67 -3.79 -0.38
2008-07-14 -10.97 -5.67 -3.79 -0.39
2008-07-15 -9.91 -5.68 -3.79 -0.39
2008-07-16 -11.68 -5.68 -3.79 -0.40
2008-07-17 -9.82 -5.69 -3.79 -0.40
2008-07-18 -11.24 -5.69 -3.79 -0.41
2008-07-19 -10.03 -5.69 -3.79 -0.41
2008-07-20 -11.17 -5.70 -3.79 -0.42
2008-07-21 -10.57 -5.70 -3.79 -0.42
2008-07-22 -9.50 -5.70 -3.79 -0.43
2008-07-23 -8.65 -5.71 -3.79 -0.43
2008-07-24 -10.21 -5.71 -3.79 -0.44
2008-07-25 -11.63 -5.72 -3.79 -0.44
2008-07-26 -9.54 -5.72 -3.79 -0.44
2008-07-27 -11.05 -5.72 -3.79 -0.45
2008-07-28 -10.65 -5.73 -3.79 -0.45
2008-07-29 -13.09 -5.73 -3.79 -0.45
2008-07-30 -11.85 -5.73 -3.79 -0.45
2008-07-31 -12.39 -5.74 -3.79 -0.45
2008-08-01 -12.22 -5.74 -3.79 -0.46
2008-08-02 -11.18 -5.75 -3.79 -0.46
2008-08-03 -10.79 -5.75 -3.79 -0.46
2008-08-04 -10.54 -5.75 -3.79 -0.46
2008-08-05 -10.26 -5.76 -3.79 -0.46
2008-08-06 -11.72 -5.76 -3.79 -0.46
2008-08-07 -11.67 -5.77 -3.79 -0.46
2008-08-08 -13.18 -5.77 -3.79 -0.46
2008-08-09 -10.41 -5.77 -3.79 -0.46
2008-08-10 -11.87 -5.78 -3.79 -0.46
2008-08-11 -12.97 -5.78 -3.79 -0.46
2008-08-12 -11.69 -5.78 -3.79 -0.46
2008-08-13 -13.30 -5.79 -3.79 -0.45
2008-08-14 -9.61 -5.79 -3.79 -0.45
2008-08-15 -10.90 -5.80 -3.79 -0.45
2008-08-16 -10.29 -5.80 -3.79 -0.45
2008-08-17 -10.54 -5.80 -3.79 -0.45
2008-08-18 -9.62 -5.81 -3.79 -0.45
2008-08-19 -9.94 -5.81 -3.79 -0.44
2008-08-20 -10.93 -5.81 -3.79 -0.44
2008-08-21 -11.16 -5.82 -3.79 -0.44
2008-08-22 -9.43 -5.82 -3.79 -0.44
2008-08-23 -10.41 -5.83 -3.79 -0.44
2008-08-24 -10.67 -5.83 -3.79 -0.43
2008-08-27 -8.79 -5.83 -3.79 -0.43
2008-08-28 -10.20 -5.84 -3.79 -0.42
2008-08-29 -9.80 -5.84 -3.79 -0.42
2008-08-30 -10.23 -5.84 -3.79 -0.42
2008-08-31 -10.40 -5.85 -3.79 -0.41
2008-09-01 -10.20 -5.85 -3.79 -0.41
2008-09-02 -10.10 -5.86 -3.79 -0.41
2008-09-03 -11.40 -5.86 -3.79 -0.41
2008-09-04 -9.87 -5.86 -3.79 -0.40
2008-09-05 -9.24 -5.87 -3.79 -0.40
2008-09-06 -11.24 -5.87 -3.79 -0.40
2008-09-07 -10.81 -5.88 -3.79 -0.39
2008-09-08 -9.46 -5.88 -3.79 -0.39
2008-09-09 -11.75 -5.88 -3.79 -0.39
2008-09-10 -10.01 -5.89 -3.79 -0.39
2008-09-11 -9.33 -5.89 -3.79 -0.38
2008-09-12 -10.49 -5.89 -3.79 -0.38
2008-09-13 -9.42 -5.90 -3.79 -0.38
2008-09-14 -10.59 -5.90 -3.79 -0.38
2008-09-15 -9.89 -5.91 -3.79 -0.37
2008-09-16 -9.65 -5.91 -3.79 -0.37
2008-09-17 -10.61 -5.91 -3.79 -0.37
2008-09-18 -10.86 -5.92 -3.79 -0.37
2008-09-19 -9.78 -5.92 -3.79 -0.36
2008-09-20 -12.14 -5.92 -3.79 -0.36
2008-09-21 -10.62 -5.93 -3.79 -0.36
2008-09-22 -10.85 -5.93 -3.79 -0.36
2008-09-23 -10.05 -5.94 -3.79 -0.36
2008-09-24 -10.45 -5.94 -3.79 -0.36
2008-09-25 -10.24 -5.94 -3.79 -0.35
2008-09-26 -9.17 -5.95 -3.79 -0.35
2008-09-27 -10.98 -5.95 -3.79 -0.35
2008-09-28 -9.48 -5.95 -3.79 -0.35
2008-09-29 -9.24 -5.96 -3.79 -0.35
2008-09-30 -10.63 -5.96 -3.79 -0.35
2008-10-01 -10.74 -5.97 -3.79 -0.35
2008-10-02 -9.17 -5.97 -3.79 -0.35
2008-10-03 -9.50 -5.97 -3.79 -0.35
2008-10-04 -9.32 -5.98 -3.79 -0.35
2008-10-05 -9.55 -5.98 -3.79 -0.35
2008-10-06 -8.55 -5.98 -3.79 -0.35
2008-10-07 -8.26 -5.99 -3.79 -0.35
2008-10-08 -9.22 -5.99 -3.79 -0.35
2008-10-09 -9.69 -6.00 -3.79 -0.35
2008-10-10 -9.58 -6.00 -3.79 -0.35
2008-10-11 -9.61 -6.00 -3.79 -0.35
2008-10-12 -8.85 -6.01 -3.79 -0.35
2008-10-13 -8.16 -6.01 -3.79 -0.35
2008-10-14 -9.28 -6.02 -3.79 -0.35
2008-10-15 -8.27 -6.02 -3.79 -0.35
2008-10-16 -10.28 -6.02 -3.79 -0.35
2008-10-17 -9.48 -6.03 -3.79 -0.35
2008-10-18 -8.50 -6.03 -3.79 -0.35
2008-10-19 -9.47 -6.03 -3.79 -0.36
2008-10-20 -8.85 -6.04 -3.79 -0.36
2008-10-21 -10.28 -6.04 -3.79 -0.36
2008-10-22 -9.92 -6.05 -3.79 -0.36
2008-10-23 -9.63 -6.05 -3.79 -0.36
2008-10-24 -7.73 -6.05 -3.79 -0.36
2008-10-25 -9.48 -6.06 -3.79 -0.37
2008-10-26 -10.44 -6.06 -3.79 -0.37
2008-10-27 -8.80 -6.06 -3.79 -0.37
2008-10-28 -11.05 -6.07 -3.79 -0.37
2008-10-29 -10.99 -6.07 -3.79 -0.37
2008-10-30 -10.43 -6.08 -3.79 -0.38
2008-10-31 -11.12 -6.08 -3.79 -0.38
2008-11-01 -9.74 -6.08 -3.79 -0.38
2008-11-02 -10.27 -6.09 -3.79 -0.38
2008-11-03 -9.24 -6.09 -3.79 -0.38
2008-11-04 -10.52 -6.09 -3.79 -0.39
2008-11-06 -9.51 -6.10 -3.79 -0.39
2008-11-07 -10.72 -6.10 -3.79 -0.39
2008-11-08 -9.39 -6.11 -3.79 -0.40
2008-11-09 -10.11 -6.11 -3.79 -0.40
2008-11-10 -9.12 -6.11 -3.79 -0.40
2008-11-11 -10.16 -6.12 -3.79 -0.40
2008-11-12 -10.08 -6.12 -3.79 -0.40
2008-11-13 -9.38 -6.13 -3.79 -0.41
2008-11-14 -8.86 -6.13 -3.79 -0.41
2008-11-15 -9.51 -6.13 -3.79 -0.41
2008-11-16 -9.66 -6.14 -3.79 -0.41
2008-11-17 -9.98 -6.14 -3.79 -0.41
2008-11-18 -8.21 -6.14 -3.79 -0.41
2008-11-19 -7.85 -6.15 -3.79 -0.41
2008-11-20 -8.35 -6.15 -3.79 -0.42
2008-11-21 -9.42 -6.16 -3.79 -0.42
2008-11-22 -9.43 -6.16 -3.79 -0.42
2008-11-23 -9.13 -6.16 -3.79 -0.42
2008-11-24 -9.30 -6.17 -3.79 -0.42
2008-11-25 -9.47 -6.17 -3.79 -0.42
2008-11-26 -10.55 -6.17 -3.79 -0.42
2008-11-27 -9.30 -6.18 -3.79 -0.42
2008-11-28 -9.30 -6.18 -3.79 -0.42
2008-11-29 -9.78 -6.19 -3.79 -0.42
2008-11-30 -8.80 -6.19 -3.79 -0.42
2008-12-01 -8.96 -6.19 -3.79 -0.42
2008-12-02 -10.13 -6.20 -3.79 -0.42
2008-12-03 -10.97 -6.20 -3.79 -0.41
2008-12-04 -10.92 -6.20 -3.79 -0.41
2008-12-05 -10.12 -6.21 -3.79 -0.41
2008-12-06 -9.72 -6.21 -3.79 -0.41
2008-12-07 -10.40 -6.22 -3.79 -0.41
2008-12-08 -8.79 -6.22 -3.79 -0.40
2008-12-09 -9.24 -6.23 -3.79 -0.40
2008-12-10 -8.50 -6.23 -3.79 -0.40
2008-12-11 -9.31 -6.24 -3.79 -0.40
2008-12-12 -11.29 -6.24 -3.79 -0.39
2008-12-13 -9.28 -6.25 -3.79 -0.39
2008-12-14 -9.19 -6.26 -3.79 -0.38
2008-12-15 -9.23 -6.26 -3.79 -0.38
2008-12-16 -9.81 -6.27 -3.79 -0.38
2008-12-17 -10.94 -6.27 -3.79 -0.37
2008-12-18 -10.11 -6.28 -3.79 -0.37
2008-12-19 -10.10 -6.28 -3.79 -0.36
2008-12-20 -10.42 -6.29 -3.79 -0.35
2008-12-21 -9.20 -6.29 -3.79 -0.35
2008-12-22 -9.95 -6.30 -3.79 -0.34
2008-12-23 -9.62 -6.31 -3.79 -0.33
2008-12-24 -9.83 -6.31 -3.79 -0.33
2008-12-25 -9.72 -6.32 -3.79 -0.32
2008-12-26 -9.06 -6.32 -3.79 -0.31
2008-12-27 -9.74 -6.33 -3.79 -0.30
2008-12-28 -10.68 -6.33 -3.79 -0.30
2008-12-29 -9.71 -6.34 -3.79 -0.29
2008-12-30 -10.05 -6.35 -3.79 -0.28
2009-01-01 -10.24 -6.35 -3.79 -0.26
2009-01-02 -9.84 -6.36 -3.79 -0.25
2009-01-03 -11.69 -6.36 -3.79 -0.24
2009-01-04 -9.53 -6.37 -3.79 -0.23
2009-01-05 -10.55 -6.37 -3.79 -0.22
2009-01-06 -9.21 -6.38 -3.79 -0.21
2009-01-07 -9.36 -6.39 -3.79 -0.20
2009-01-08 -10.74 -6.39 -3.79 -0.18
2009-01-09 -10.37 -6.40 -3.79 -0.17
2009-01-10 -11.72 -6.40 -3.79 -0.16
2009-01-11 -11.24 -6.41 -3.79 -0.15
2009-01-12 -11.48 -6.41 -3.79 -0.13
2009-01-13 -11.42 -6.42 -3.79 -0.12
2009-01-14 -11.66 -6.43 -3.79 -0.11
2009-01-15 -10.37 -6.43 -3.79 -0.10
2009-01-16 -11.27 -6.44 -3.79 -0.08
2009-01-17 -10.23 -6.44 -3.79 -0.07
2009-01-18 -8.77 -6.45 -3.79 -0.05
2009-01-19 -10.67 -6.45 -3.79 -0.04
2009-01-20 -10.52 -6.46 -3.79 -0.02
2009-01-21 -9.22 -6.47 -3.79 -0.01
2009-01-22 -11.49 -6.47 -3.79 0.01
2009-01-23 -9.51 -6.48 -3.79 0.02
2009-01-24 -9.19 -6.48 -3.79 0.04
2009-01-25 -9.45 -6.49 -3.79 0.05
2009-01-26 -8.11 -6.49 -3.79 0.07
2009-01-27 -9.37 -6.50 -3.79 0.08
2009-01-28 -9.02 -6.50 -3.79 0.10
2009-01-29 -10.35 -6.51 -3.79 0.12
2009-01-30 -9.81 -6.52 -3.79 0.13
2009-01-31 -8.67 -6.52 -3.79 0.15
2009-02-01 -9.58 -6.53 -3.79 0.16
2009-02-02 -8.85 -6.53 -3.79 0.18
2009-02-03 -10.02 -6.54 -3.79 0.20
2009-02-04 -10.37 -6.54 -3.79 0.21
2009-02-05 -9.28 -6.55 -3.79 0.23
2009-02-06 -10.48 -6.56 -3.79 0.25
2009-02-07 -9.63 -6.56 -3.79 0.27
2009-02-08 -9.33 -6.57 -3.79 0.28
2009-02-09 -9.90 -6.57 -3.79 0.30
2009-02-10 -9.24 -6.58 -3.79 0.32
2009-02-11 -9.88 -6.58 -3.79 0.33
2009-02-12 -8.35 -6.59 -3.79 0.35
2009-02-13 -8.16 -6.60 -3.79 0.37
2009-02-14 -9.42 -6.60 -3.79 0.38
2009-02-15 -9.52 -6.61 -3.79 0.40
2009-02-16 -10.29 -6.61 -3.79 0.42
2009-02-17 -9.77 -6.62 -3.79 0.43
2009-02-18 -9.78 -6.62 -3.79 0.45
2009-02-19 -8.36 -6.63 -3.79 0.46
2009-02-20 -9.76 -6.64 -3.79 0.48
2009-02-21 -9.54 -6.64 -3.79 0.50
2009-02-22 -10.61 -6.65 -3.79 0.51
2009-02-23 -10.10 -6.65 -3.79 0.53
2009-02-24 -10.73 -6.66 -3.79 0.54
2009-02-25 -9.93 -6.66 -3.79 0.56
2009-02-26 -10.20 -6.67 -3.79 0.57
2009-02-27 -8.89 -6.68 -3.79 0.59
2009-02-28 -8.89 -6.68 -3.79 0.60
2009-03-01 -10.68 -6.69 -3.79 0.62
2009-03-02 -9.94 -6.69 -3.79 0.63
2009-03-03 -10.27 -6.70 -3.79 0.65
2009-03-04 -9.63 -6.70 -3.79 0.66
2009-03-05 -8.63 -6.71 -3.79 0.67
2009-03-06 -9.51 -6.71 -3.79 0.69
2009-03-07 -9.71 -6.72 -3.79 0.70
2009-03-08 -9.09 -6.73 -3.79 0.71
2009-03-09 -10.83 -6.73 -3.79 0.72
2009-03-10 -8.38 -6.74 -3.79 0.73
2009-03-11 -9.37 -6.74 -3.79 0.75
2009-03-12 -8.40 -6.75 -3.79 0.76
2009-03-13 -9.62 -6.75 -3.79 0.77
2009-03-14 -9.08 -6.76 -3.79 0.78
2009-03-15 -9.43 -6.77 -3.79 0.79
2009-03-16 -8.73 -6.77 -3.79 0.80
2009-03-17 -9.19 -6.78 -3.79 0.81
2009-03-18 -9.47 -6.78 -3.79 0.81
2009-03-19 -9.26 -6.79 -3.79 0.82
2009-03-20 -10.02 -6.79 -3.79 0.83
2009-03-21 -10.01 -6.80 -3.79 0.84
2009-03-22 -9.46 -6.81 -3.79 0.84
2009-03-23 -8.58 -6.81 -3.79 0.85
2009-03-24 -10.21 -6.82 -3.79 0.86
2009-03-25 -8.13 -6.82 -3.79 0.86
2009-03-26 -8.16 -6.83 -3.79 0.87
2009-03-27 -9.33 -6.83 -3.79 0.87
2009-03-28 -8.84 -6.84 -3.79 0.88
2009-03-29 -10.54 -6.85 -3.79 0.88
2009-03-30 -9.96 -6.85 -3.79 0.88
2009-03-31 -10.43 -6.86 -3.79 0.89
2009-04-01 -11.07 -6.86 -3.79 0.89
2009-04-02 -10.20 -6.87 -3.79 0.89
2009-04-03 -11.05 -6.87 -3.79 0.89
2009-04-04 -9.57 -6.88 -3.79 0.89
2009-04-05 -10.14 -6.89 -3.79 0.89
2009-04-06 -9.48 -6.89 -3.79 0.89
2009-04-07 -11.00 -6.90 -3.79 0.89
2009-04-08 -9.41 -6.90 -3.79 0.89
2009-04-09 -11.09 -6.91 -3.79 0.89
2009-04-10 -9.82 -6.91 -3.79 0.89
2009-04-11 -10.40 -6.92 -3.79 0.88
2009-04-12 -10.15 -6.92 -3.79 0.88
2009-04-13 -9.96 -6.93 -3.79 0.88
2009-04-14 -9.33 -6.94 -3.79 0.87
2009-04-15 -10.64 -6.94 -3.79 0.87
2009-04-16 -9.14 -6.95 -3.79 0.86
2009-04-17 -8.91 -6.95 -3.79 0.86
2009-04-18 -9.49 -6.96 -3.79 0.85
2009-04-19 -10.03 -6.96 -3.79 0.85
2009-04-20 -10.65 -6.97 -3.79 0.84
2009-04-21 -12.41 -6.98 -3.79 0.83
2009-04-22 -10.96 -6.98 -3.79 0.82
2009-04-23 -11.20 -6.99 -3.79 0.81
2009-04-24 -11.38 -6.99 -3.79 0.81
2009-04-25 -10.30 -7.00 -3.79 0.80
2009-04-26 -10.97 -7.00 -3.79 0.79
2009-04-27 -9.93 -7.01 -3.79 0.78
2009-04-28 -9.86 -7.02 -3.79 0.77
2009-05-01 -11.44 -7.02 -3.79 0.73
2009-05-02 -10.49 -7.03 -3.79 0.72
2009-05-03 -10.12 -7.03 -3.79 0.71
2009-05-04 -9.18 -7.04 -3.79 0.70
2009-05-05 -10.13 -7.04 -3.79 0.68
2009-05-06 -10.69 -7.05 -3.79 0.67
2009-05-07 -11.77 -7.06 -3.79 0.66
2009-05-08 -10.57 -7.06 -3.79 0.64
2009-05-09 -10.04 -7.07 -3.79 0.63
2009-05-10 -13.10 -7.07 -3.79 0.61
2009-05-11 -12.53 -7.08 -3.79 0.60
2009-05-12 -11.90 -7.08 -3.79 0.58
2009-05-13 -10.74 -7.09 -3.79 0.57
2009-05-14 -12.25 -7.10 -3.79 0.55
2009-05-15 -10.98 -7.10 -3.79 0.54
2009-05-16 -12.90 -7.11 -3.79 0.52
2009-05-17 -13.39 -7.11 -3.79 0.50
2009-05-18 -11.76 -7.12 -3.79 0.49
2009-05-19 -10.72 -7.12 -3.79 0.47
2009-05-20 -12.40 -7.13 -3.79 0.45
2009-05-21 -14.33 -7.13 -3.79 0.44
2009-05-22 -12.74 -7.14 -3.79 0.42
2009-05-23 -12.57 -7.15 -3.79 0.40
2009-05-24 -11.93 -7.14 -3.79 0.38
2009-05-25 -10.83 -7.14 -3.79 0.37
2009-05-26 -10.77 -7.14 -3.79 0.35
2009-05-27 -11.57 -7.14 -3.79 0.33
2009-05-28 -10.86 -7.14 -3.79 0.31
2009-05-29 -11.49 -7.14 -3.79 0.29
2009-05-30 -13.08 -7.14 -3.79 0.28
2009-05-31 -11.72 -7.14 -3.79 0.26
2009-06-01 -11.57 -7.13 -3.79 0.24
2009-06-02 -12.80 -7.13 -3.79 0.22
2009-06-03 -12.49 -7.13 -3.79 0.20
2009-06-04 -11.90 -7.13 -3.79 0.18
2009-06-05 -11.10 -7.13 -3.79 0.17
2009-06-06 -9.93 -7.13 -3.79 0.15
2009-06-07 -11.67 -7.13 -3.79 0.13
2009-06-08 -10.66 -7.12 -3.79 0.11
2009-06-09 -12.70 -7.12 -3.79 0.09
2009-06-10 -12.25 -7.12 -3.79 0.08
2009-06-11 -12.36 -7.12 -3.79 0.06
2009-06-12 -12.07 -7.12 -3.79 0.04
2009-06-13 -11.19 -7.12 -3.79 0.02
2009-06-14 -12.93 -7.12 -3.79 0.01
2009-06-15 -11.09 -7.12 -3.79 -0.01
2009-06-16 -11.38 -7.11 -3.79 -0.03
2009-06-17 -11.20 -7.11 -3.79 -0.04
2009-06-18 -11.38 -7.11 -3.79 -0.06
2009-06-19 -10.91 -7.11 -3.79 -0.08
2009-06-20 -11.13 -7.11 -3.79 -0.09
2009-06-21 -12.42 -7.11 -3.79 -0.11
2009-06-22 -12.30 -7.11 -3.79 -0.13
2009-06-23 -12.76 -7.10 -3.79 -0.14
2009-06-24 -10.71 -7.10 -3.79 -0.16
2009-06-25 -11.00 -7.10 -3.79 -0.17
2009-06-26 -11.38 -7.10 -3.79 -0.19
2009-06-27 -12.91 -7.10 -3.79 -0.20
2009-06-28 -13.45 -7.10 -3.79 -0.22
2009-06-29 -13.57 -7.10 -3.79 -0.23
2009-06-30 -14.50 -7.09 -3.79 -0.24
2009-07-01 -12.47 -7.09 -3.79 -0.26
2009-07-02 -11.65 -7.09 -3.79 -0.27
2009-07-03 -12.18 -7.09 -3.79 -0.28
2009-07-04 -13.22 -7.09 -3.79 -0.30
2009-07-05 -12.33 -7.09 -3.79 -0.31
2009-07-06 -12.21 -7.09 -3.79 -0.32
2009-07-07 -9.20 -7.09 -3.79 -0.33
2009-07-08 -12.51 -7.08 -3.79 -0.34
2009-07-09 -11.99 -7.08 -3.79 -0.35
2009-07-10 -12.33 -7.08 -3.79 -0.37
2009-07-11 -13.67 -7.08 -3.79 -0.38
2009-07-12 -12.11 -7.08 -3.79 -0.39
2009-07-13 -11.86 -7.08 -3.79 -0.40
2009-07-14 -10.19 -7.08 -3.79 -0.40
2009-07-15 -10.69 -7.07 -3.79 -0.41
2009-07-16 -7.43 -7.07 -3.79 -0.42
2009-07-17 -11.28 -7.07 -3.79 -0.43
2009-07-18 -10.14 -7.07 -3.79 -0.44
2009-07-19 -11.28 -7.07 -3.79 -0.45
2009-07-20 -9.46 -7.07 -3.79 -0.45
2009-07-21 -10.74 -7.07 -3.79 -0.46
2009-07-22 -14.46 -7.06 -3.79 -0.47
2009-07-23 -12.49 -7.06 -3.79 -0.47
2009-07-24 -11.82 -7.06 -3.79 -0.48
2009-07-25 -12.14 -7.06 -3.79 -0.48
2009-07-26 -11.21 -7.06 -3.79 -0.49
2009-07-27 -10.10 -7.06 -3.79 -0.49
2009-07-28 -12.11 -7.06 -3.79 -0.50
2009-07-29 -11.75 -7.06 -3.79 -0.50
2009-07-30 -10.22 -7.05 -3.79 -0.51
2009-07-31 -9.77 -7.05 -3.79 -0.51
2009-08-01 -12.71 -7.05 -3.79 -0.51
2009-08-02 -12.16 -7.05 -3.79 -0.52
2009-08-03 -11.31 -7.05 -3.79 -0.52
